// Move to data/assets_data.csv
asset_id,category,type,state,city,condition,purchase_date,last_maintenance_date,next_maintenance_due,usage_hours,assigned_officer,remarks,serial_number,caliber,ammunition_count,assigned_unit,ip_address,firmware_version,os_version,vendor,warranty_expiry,license_plate,fuel_type,assigned_station,mileage_km,battery_health,connectivity,storage_capacity
PDM251985,ICT Assets,iPad Tablet,Pahang,Kuantan,Damaged,2019-09-11,2020-04-07,2021-02-10,5123.0,Noraini,Firmware outdated,,,,,172.16.83.166,v5.4.7,v8.4,Apple,2021-05-31,,,,,,,
EQP168980,Devices,Dahua CCTV,Putrajaya,Presint 1,Damaged,2023-08-11,2023-10-26,2024-01-29,1972.0,Zarina,Regular inspection due,,,,,,v10.2,,,,,,,,70%,Bluetooth,256GB
EQP777811,Weapons,Taser,Perak,Sitiawan,Damaged,2015-04-15,2016-01-05,2016-11-11,4946.0,Aminah,Minor wear and tear,PX496674,7.62mm,159.0,Traffic Police,,,,,,,,,,,,
EQP580125,ICT Assets,HP Laptop,Sabah,Kota Kinabalu,Needs Action,2019-10-13,2019-11-21,2020-09-09,5387.0,Syafiq,Hardware replacement needed,,,,,172.16.181.232,v4.0.4,v10.1,HP,2021-08-18,,,,,,,
EQP878251,ICT Assets,Cisco ISR Router,Perak,Sitiawan,Damaged,2020-12-07,2021-06-14,2022-02-01,6463.0,Sharifah,Software update pending,,,,,172.16.234.14,v5.5.0,v8.2,Cisco,2023-05-31,,,,,,,
AST528435,Weapons,M4 Carbine,Selangor,Shah Alam,Damaged,2015-11-09,2016-08-24,2017-03-29,651.0,Syafiq,Storage capacity low,BX560625,9mm,28.0,Traffic Police,,,,,,,,,,,,
PDM463949,Weapons,Revolver .38 Special,Negeri Sembilan,Seremban,Needs Action,2022-11-04,2023-01-28,2024-01-03,4216.0,Zaharah,Software update pending,OT029394,9mm,113.0,Anti-Vice Unit,,,,,,,,,,,,
AST354404,Weapons,Glock 19,Melaka,Ayer Keroh,Good,2023-06-13,2023-12-14,2024-08-17,974.0,Noraini,Scheduled for maintenance,YU045284,9mm,158.0,Patrol Unit,,,,,,,,,,,,
AST357425,Vehicles,Honda Civic,Sabah,Lahad Datu,Needs Action,2015-11-25,2016-05-06,2016-11-23,,Sarah,Regular inspection due,,,,,,,,,,WC 1366 J,Petrol,Lahad Datu HQ,190017.0,,,
PDM155979,Weapons,Glock 19,Sarawak,Sibu,Good,2020-01-01,2020-09-09,2021-02-06,1626.0,Zulkifli,Camera lens scratched,HK580894,.357 Magnum,164.0,Criminal Investigation,,,,,,,,,,,,
AST530849,Weapons,Baton,Negeri Sembilan,Seremban,Needs Action,2023-10-24,2024-04-17,2025-04-16,3237.0,Ramlah,Network connectivity issues,OM146643,.38 Special,176.0,Patrol Unit,,,,,,,,,,,,
AST784705,Weapons,Revolver .38 Special,Selangor,Klang,Good,2018-03-19,2019-01-11,2019-04-26,1632.0,Azmi,Software update pending,OP542191,9mm,101.0,Narcotics Division,,,,,,,,,,,,
EQP819467,Weapons,Glock 19,Perak,Sitiawan,Needs Action,2017-02-01,2017-06-11,2017-12-07,1657.0,Aminah,No issues,UK627851,9mm,87.0,Mobile Patrol Force,,,,,,,,,,,,
PDM512727,ICT Assets,HP Laptop,Selangor,Subang Jaya,Needs Action,2016-02-22,2016-06-10,2016-12-22,4883.0,Siti Nurhaliza,Firmware outdated,,,,,192.168.120.177,v3.5.6,v10.4,HP,2019-06-26,,,,,,,
PDM448778,Weapons,Baton,Johor,Muar,Good,2018-11-28,2019-03-30,2019-09-08,4123.0,Hamid,Needs calibration,MZ261553,5.56mm,65.0,Anti-Vice Unit,,,,,,,,,,,,
EQP352060,Vehicles,Yamaha R25 Motorcycle,Johor,Muar,Good,2023-12-17,2024-06-28,2025-06-24,,Khadijah,Network connectivity issues,,,,,,,,,,SG 2913 G,Hybrid,Muar HQ,141033.0,,,
AST664900,Vehicles,Honda CBX Motorcycle,Kuala Lumpur,Bangsar,Needs Action,2025-07-22,2025-07-23,2026-07-12,,Kamal,No issues,,,,,,,,,,WA 9053 A,Hybrid,Bangsar Police Station,142077.0,,,
AST574163,ICT Assets,HP Laptop,Melaka,Jasin,Needs Action,2025-02-04,2025-05-17,2025-11-06,7698.0,Noraini,No issues,,,,,10.0.236.157,v2.7.4,v12.0,HP,2026-02-12,,,,,,,
PDM947038,Weapons,Benelli M4,Pahang,Temerloh,Good,2018-02-19,2018-08-29,2019-05-22,4105.0,Haslinda,Requires cleaning,IT692424,.22 LR,71.0,Cybercrime Unit,,,,,,,,,,,,
PDM105122,Vehicles,Proton Wira,Kedah,Alor Setar,Needs Action,2017-02-05,2017-09-09,2018-01-23,,Mohd Azlan,Storage capacity low,,,,,,,,,,WC 3608 C,Electric,Alor Setar HQ,189398.0,,,
AST360427,ICT Assets,Linux RHEL Server,Terengganu,Chukai,Good,2024-08-30,2025-01-30,2025-12-23,6413.0,Hakim,Software update pending,,,,,10.0.13.159,v4.4.5,v10.4,Red Hat,2027-09-08,,,,,,,
AST784646,Vehicles,Yamaha R25 Motorcycle,Pahang,Jerantut,Damaged,2023-06-13,2024-04-27,2024-11-23,,Syafiq,Software update pending,,,,,,,,,,TR 8621 C,Diesel,Jerantut Police Station,42376.0,,,
AST940231,Devices,Hikvision CCTV,Penang,Butterworth,Damaged,2021-06-15,2022-03-05,2022-10-09,782.0,Kamal,Firmware outdated,,,,,,v3.4,,,,,,,,66%,Bluetooth,512GB
EQP854309,Vehicles,Proton Wira,Melaka,Melaka City,Damaged,2022-04-24,2022-06-07,2023-02-11,,Mariam,Software update pending,,,,,,,,,,WA 9880 B,Petrol,Melaka City Police Station,183534.0,,,
PDM303225,Devices,Motorola VB400,Penang,Balik Pulau,Needs Action,2024-10-20,2025-03-02,2025-08-22,1756.0,Azmi,Network connectivity issues,,,,,,v3.7,,,,,,,,84%,Ethernet,16GB
EQP872827,ICT Assets,Cisco Catalyst Switch,Negeri Sembilan,Port Dickson,Damaged,2020-01-23,2020-11-05,2021-04-20,7204.0,Hamid,Scheduled for maintenance,,,,,10.0.83.45,v5.4.1,v10.0,Cisco,2024-08-18,,,,,,,
EQP237962,Devices,Motorola APX Radio,Putrajaya,Presint 8,Damaged,2017-12-09,2018-02-09,2019-01-23,1836.0,Omar,Network connectivity issues,,,,,,v3.2,,,,,,,,86%,Ethernet,64GB
EQP992702,Vehicles,Honda Civic,Negeri Sembilan,Port Dickson,Good,2021-03-08,2022-01-17,2023-01-16,,Normah,Battery replacement needed,,,,,,,,,,SG 8397 G,Petrol,Port Dickson District Office,132634.0,,,
PDM396145,Weapons,Sig Sauer P226,Johor,Muar,Damaged,2018-10-01,2019-04-24,2019-09-18,1502.0,Rosnah,Requires cleaning,YS647692,9mm,196.0,Mobile Patrol Force,,,,,,,,,,,,
PDM763164,Weapons,Sig Sauer P226,Penang,Bukit Mertajam,Good,2015-12-04,2016-07-18,2017-05-30,3897.0,Kamarul,Scheduled for maintenance,MW657573,.22 LR,5.0,Special Branch,,,,,,,,,,,,
PDM235341,Devices,Fingerprint Scanner,Kuala Lumpur,Kuala Lumpur,Needs Action,2018-01-06,2018-05-21,2018-11-25,334.0,Razak,Battery degradation,,,,,,v2.3,,,,,,,,64%,Ethernet,512GB
EQP104484,Devices,Motorola APX Radio,Terengganu,Kuala Terengganu,Good,2022-03-19,2022-06-27,2023-04-16,2239.0,Zarina,Minor wear and tear,,,,,,v10.0,,,,,,,,76%,5G,1TB
PDM335914,Weapons,Taser,Melaka,Alor Gajah,Good,2017-02-25,2017-10-06,2018-02-19,4225.0,Abdul Rahman,Requires cleaning,SL536270,5.56mm,75.0,Patrol Unit,,,,,,,,,,,,
EQP902221,Weapons,Sig Sauer P226,Penang,George Town,Needs Action,2024-05-12,2025-04-11,2025-07-13,4750.0,Rohani,Regular maintenance completed,IY406426,.22 LR,76.0,Traffic Police,,,,,,,,,,,,
EQP890429,ICT Assets,Canon Printer,Kedah,Alor Setar,Damaged,2015-10-28,2016-07-15,2017-02-27,5353.0,Farid,Requires cleaning,,,,,192.168.132.44,v5.3.3,v11.0,Canon,2020-05-22,,,,,,,
AST200666,Vehicles,Proton Wira,Perak,Ipoh,Needs Action,2024-03-18,2024-12-02,2025-03-08,,Hakim,Requires software upgrade,,,,,,,,,,KB 1988 E,Petrol,Ipoh HQ,63282.0,,,
EQP339557,ICT Assets,Huawei AR Router,Penang,Balik Pulau,Needs Action,2024-05-01,2024-10-28,2025-03-26,3758.0,Yusof,Performance optimal,,,,,172.16.42.42,v5.4.0,v11.5,Huawei,2027-06-27,,,,,,,
AST462056,Devices,Axon Body 3,Penang,Butterworth,Good,2020-03-05,2020-10-14,2021-04-12,600.0,Hassan,Performance optimal,,,,,,v3.7,,,,,,,,66%,5G,512GB
EQP592437,Vehicles,Proton X70,Terengganu,Chukai,Damaged,2015-02-28,2015-11-21,2016-06-21,,Normah,Regular maintenance completed,,,,,,,,,,TR 7138 J,Electric,Chukai HQ,1653.0,,,
AST423528,Weapons,M16A4,Sabah,Sandakan,Good,2023-03-24,2023-08-21,2024-06-28,871.0,Kamal,Battery degradation,QI229826,7.62mm,7.0,Special Branch,,,,,,,,,,,,
PDM789351,Vehicles,Toyota Hilux,Penang,Balik Pulau,Needs Action,2024-08-02,2024-09-23,2025-01-24,,Zaitun,Regular inspection due,,,,,,,,,,ML 6489 B,Petrol,Balik Pulau District Office,9738.0,,,
PDM426482,Devices,Motorola APX Radio,Selangor,Klang,Good,2016-01-11,2017-01-08,2017-04-20,2998.0,Nurul,Battery replacement needed,,,,,,v3.8,,,,,,,,86%,Bluetooth,1TB
PDM119988,ICT Assets,Cisco Catalyst Switch,Putrajaya,Presint 1,Needs Action,2017-07-18,2018-02-24,2018-09-28,8018.0,Aisyah,Camera lens scratched,,,,,10.0.227.33,v2.3.1,v12.2,Cisco,2020-10-19,,,,,,,
PDM602257,Weapons,Glock 19,Kelantan,Tanah Merah,Needs Action,2017-04-17,2017-08-05,2018-06-27,3622.0,Zaharah,Regular inspection due,VF368711,5.56mm,94.0,Cybercrime Unit,,,,,,,,,,,,
EQP436587,Weapons,Glock 19,Kuala Lumpur,Cheras,Damaged,2024-04-25,2024-10-30,2025-10-16,1631.0,Omar,Firmware outdated,TO754945,7.62mm,56.0,Narcotics Division,,,,,,,,,,,,
PDM667430,ICT Assets,iPad Tablet,Melaka,Melaka City,Good,2016-10-29,2017-01-18,2017-09-26,5931.0,Baharuddin,Firmware outdated,,,,,10.0.77.246,v4.8.7,v8.5,Apple,2018-07-30,,,,,,,
AST787636,ICT Assets,NAS Storage,Selangor,Shah Alam,Needs Action,2024-12-20,2025-07-03,2026-04-16,3709.0,Aminah,Minor wear and tear,,,,,172.16.113.199,v2.2.9,v11.1,Synology,2026-12-27,,,,,,,
EQP584594,Devices,Motorola APX Radio,Terengganu,Kemaman,Damaged,2020-06-24,2021-03-25,2021-11-17,2377.0,Syafiq,Engine overheating,,,,,,v7.4,,,,,,,,71%,5G,32GB
PDM986382,ICT Assets,HP Laptop,Johor,Muar,Needs Action,2015-10-03,2015-11-07,2016-06-21,6179.0,Hafiz,Performance optimal,,,,,10.0.38.156,v4.5.2,v11.3,HP,2016-11-02,,,,,,,
AST694267,ICT Assets,HP Laptop,Penang,Balik Pulau,Needs Action,2015-11-30,2016-01-27,2016-09-02,8245.0,Abdul Rahman,Engine overheating,,,,,10.0.77.249,v1.2.2,v9.4,HP,2019-12-02,,,,,,,
EQP759226,Vehicles,Proton X70,Negeri Sembilan,Port Dickson,Needs Action,2015-07-23,2015-10-31,2016-04-22,,Nadia,Regular maintenance completed,,,,,,,,,,PN 7381 H,Diesel,Port Dickson Police Station,64996.0,,,
PDM716299,ICT Assets,Cisco ISR Router,Terengganu,Dungun,Damaged,2020-05-24,2021-03-04,2022-02-19,1675.0,Ahmad Faiz,Network connectivity issues,,,,,192.168.145.1,v5.3.4,v12.3,Cisco,2023-12-08,,,,,,,
AST885245,ICT Assets,Canon Printer,Kuala Lumpur,Kuala Lumpur,Good,2019-12-23,2020-10-08,2021-07-16,8725.0,Nurul,Performance optimal,,,,,172.16.2.74,v5.9.8,v11.0,Canon,2021-08-20,,,,,,,
PDM759418,ICT Assets,HP Laptop,Perak,Ipoh,Needs Action,2020-08-20,2021-01-19,2021-10-03,5880.0,Fauziah,No issues,,,,,192.168.102.223,v5.6.0,v11.3,HP,2023-09-10,,,,,,,
PDM289661,Devices,Axon Body 3,Penang,Butterworth,Needs Action,2020-03-29,2020-06-10,2021-05-26,314.0,Haslinda,Firmware outdated,,,,,,v9.7,,,,,,,,71%,5G,512GB
PDM757946,Vehicles,Honda CBX Motorcycle,Kelantan,Kota Bharu,Good,2019-12-27,2020-06-27,2020-11-10,,Halimah,Performance optimal,,,,,,,,,,KB 3530 E,Petrol,Kota Bharu District Office,89104.0,,,
PDM773655,Vehicles,Honda CBX Motorcycle,Kedah,Kulim,Good,2021-03-11,2021-07-16,2022-04-18,,Siti Nurhaliza,Requires software upgrade,,,,,,,,,,NS 1137 G,Electric,Kulim HQ,57337.0,,,
AST109539,Devices,Motorola APX Radio,Negeri Sembilan,Port Dickson,Needs Action,2016-06-04,2017-05-16,2017-10-20,1189.0,Baharuddin,Firmware outdated,,,,,,v4.2,,,,,,,,68%,5G,32GB
EQP270588,ICT Assets,VMware ESXi,Johor,Skudai,Needs Action,2017-07-03,2018-03-14,2018-11-23,7304.0,Fatimah,Needs calibration,,,,,10.0.171.231,v4.6.6,v9.0,VMware,2022-04-03,,,,,,,
PDM170288,Vehicles,Toyota Hilux,Negeri Sembilan,Seremban,Needs Action,2017-09-16,2018-05-22,2018-11-27,,Rashid,Engine overheating,,,,,,,,,,PH 8390 G,Diesel,Seremban Police Station,75746.0,,,
AST681433,Vehicles,Proton Wira,Melaka,Melaka City,Good,2020-04-30,2020-10-14,2021-04-06,,Noraini,Regular inspection due,,,,,,,,,,NS 9873 C,Electric,Melaka City District Office,132634.0,,,
EQP307576,Weapons,Remington 870,Kuala Lumpur,Kepong,Needs Action,2020-05-19,2021-04-14,2022-01-17,1168.0,Farid,Network connectivity issues,KB014218,9mm,139.0,Criminal Investigation,,,,,,,,,,,,
PDM558948,Devices,Motorola APX Radio,Terengganu,Kuala Terengganu,Damaged,2016-06-07,2016-09-02,2017-01-12,2612.0,Abdul Rahman,Requires cleaning,,,,,,v10.9,,,,,,,,90%,4G,256GB
AST596012,Weapons,Baton,Putrajaya,Putrajaya,Good,2020-04-22,2020-08-06,2021-07-22,1278.0,Mansor,Battery degradation,PP470875,.22 LR,61.0,Patrol Unit,,,,,,,,,,,,
PDM311757,Vehicles,Yamaha R25 Motorcycle,Johor,Batu Pahat,Needs Action,2018-07-26,2019-01-29,2019-11-06,,Kamal,Battery replacement needed,,,,,,,,,,WC 8518 H,Petrol,Batu Pahat District Office,44849.0,,,
AST203913,Vehicles,Honda Civic,Melaka,Jasin,Good,2021-09-11,2022-03-30,2023-03-26,,Farid,Engine overheating,,,,,,,,,,KD 9792 J,Petrol,Jasin District Office,8426.0,,,
AST525827,Weapons,Glock 19,Putrajaya,Presint 15,Damaged,2019-01-22,2019-10-22,2020-03-16,2618.0,Farid,Storage capacity low,WQ865729,7.62mm,4.0,Cybercrime Unit,,,,,,,,,,,,
AST123745,Weapons,Sig Sauer P226,Melaka,Jasin,Needs Action,2016-11-28,2017-10-05,2018-06-28,1437.0,Azmi,Engine overheating,TZ339577,.22 LR,148.0,Mobile Patrol Force,,,,,,,,,,,,
PDM362401,Vehicles,Honda Civic,Sarawak,Miri,Damaged,2016-01-17,2016-06-24,2017-03-10,,Hamid,Scheduled for maintenance,,,,,,,,,,ML 8891 F,Petrol,Miri HQ,73738.0,,,
EQP416957,Weapons,Glock 19,Kedah,Alor Setar,Needs Action,2023-05-13,2023-09-12,2024-09-03,3013.0,Aminah,Scheduled for maintenance,XS535429,5.56mm,55.0,Patrol Unit,,,,,,,,,,,,
PDM161231,Vehicles,Proton Wira,Kedah,Alor Setar,Damaged,2024-06-07,2025-03-13,2026-02-12,,Ramlah,Requires software upgrade,,,,,,,,,,JH 9352 C,Electric,Alor Setar HQ,9286.0,,,
PDM862835,Weapons,Taser,Terengganu,Kemaman,Needs Action,2022-08-12,2023-05-18,2023-09-18,3287.0,Zaharah,Firmware outdated,YZ905704,.45 ACP,158.0,Mobile Patrol Force,,,,,,,,,,,,
AST623804,ICT Assets,iPad Tablet,Selangor,Klang,Good,2019-07-08,2020-05-08,2020-09-08,1914.0,Noraini,Needs calibration,,,,,10.0.144.62,v4.2.2,v9.3,Apple,2023-09-26,,,,,,,
AST486467,Vehicles,Honda Civic,Melaka,Alor Gajah,Needs Action,2018-03-16,2019-02-24,2019-12-16,,Ramlah,Engine overheating,,,,,,,,,,ML 4408 D,Diesel,Alor Gajah District Office,76349.0,,,
AST903061,Weapons,Walther P99,Kelantan,Kota Bharu,Good,2019-10-09,2020-01-15,2020-08-22,786.0,Hakim,Regular inspection due,KE775106,7.62mm,80.0,Anti-Vice Unit,,,,,,,,,,,,
AST152573,ICT Assets,HP Laptop,Selangor,Petaling Jaya,Damaged,2020-08-05,2021-04-08,2021-07-29,7207.0,Hamid,Needs calibration,,,,,172.16.30.46,v2.5.7,v11.0,HP,2023-07-18,,,,,,,
EQP797793,Vehicles,Proton Wira,Kuala Lumpur,Kepong,Good,2023-07-07,2024-03-19,2024-11-12,,Hassan,Camera lens scratched,,,,,,,,,,SG 4181 J,Hybrid,Kepong HQ,196987.0,,,
PDM902821,Vehicles,Yamaha R25 Motorcycle,Penang,George Town,Good,2018-06-15,2018-09-25,2019-05-07,,Khadijah,Regular maintenance completed,,,,,,,,,,ML 5628 C,Diesel,George Town HQ,44717.0,,,
EQP546677,ICT Assets,HP Laptop,Melaka,Jasin,Needs Action,2015-07-10,2015-09-26,2016-01-04,2288.0,Halimah,Software update pending,,,,,10.0.24.100,v5.8.5,v12.4,HP,2019-01-27,,,,,,,
PDM485948,Vehicles,Logistics Lorry,Negeri Sembilan,Nilai,Needs Action,2025-06-08,2025-07-24,2026-03-19,,Omar,Camera lens scratched,,,,,,,,,,PH 2328 D,Petrol,Nilai HQ,180149.0,,,
AST138100,Weapons,Taser,Negeri Sembilan,Bahau,Damaged,2020-03-10,2021-01-06,2021-11-24,4386.0,Azhar,Minor wear and tear,BL827914,.357 Magnum,172.0,Traffic Police,,,,,,,,,,,,
PDM423029,Vehicles,Proton X70,Melaka,Ayer Keroh,Needs Action,2015-07-12,2015-11-17,2016-04-21,,Mariam,Engine overheating,,,,,,,,,,SG 4720 D,Petrol,Ayer Keroh HQ,51291.0,,,
EQP353661,Vehicles,Proton Wira,Terengganu,Kemaman,Good,2020-07-28,2021-05-22,2022-02-24,,Fatimah,Battery degradation,,,,,,,,,,JH 8832 C,Electric,Kemaman Police Station,175419.0,,,
EQP290404,Devices,Motorola VB400,Kuala Lumpur,Cheras,Damaged,2023-12-06,2024-03-25,2024-08-05,2765.0,Suraya,Battery degradation,,,,,,v7.7,,,,,,,,79%,USB,128GB
AST708896,Weapons,Revolver .38 Special,Penang,Butterworth,Needs Action,2022-05-29,2022-07-15,2023-05-20,979.0,Sharifah,Performance optimal,AC818138,9mm,91.0,Anti-Vice Unit,,,,,,,,,,,,
EQP378658,Devices,Axon Body 3,Melaka,Jasin,Needs Action,2019-08-23,2020-01-26,2020-10-21,2586.0,Nurul,Needs calibration,,,,,,v6.0,,,,,,,,75%,WiFi,512GB
EQP891068,ICT Assets,Cisco ISR Router,Terengganu,Kemaman,Damaged,2025-08-28,2025-07-27,2026-01-11,2454.0,Fauziah,Software update pending,,,,,172.16.24.154,v4.4.9,v11.4,Cisco,2029-04-23,,,,,,,
AST173457,Vehicles,Transport Truck,Johor,Skudai,Damaged,2022-02-25,2022-05-07,2022-12-22,,Azmi,Network connectivity issues,,,,,,,,,,WA 8943 J,Petrol,Skudai District Office,169532.0,,,
AST301569,Vehicles,Honda CBX Motorcycle,Sarawak,Kuching,Needs Action,2021-05-07,2021-06-24,2022-06-23,,Ibrahim,Hardware replacement needed,,,,,,,,,,SG 9655 D,Petrol,Kuching District Office,142114.0,,,
PDM809303,Weapons,Glock 19,Johor,Skudai,Good,2017-03-17,2017-05-18,2018-02-15,2130.0,Azhar,Network connectivity issues,MR787829,.357 Magnum,121.0,Patrol Unit,,,,,,,,,,,,
EQP659537,Devices,Dahua CCTV,Kelantan,Tanah Merah,Damaged,2025-07-18,2025-08-15,2026-01-31,2513.0,Ibrahim,Camera lens scratched,,,,,,v2.9,,,,,,,,93%,WiFi,32GB
EQP533240,ICT Assets,iPad Tablet,Sarawak,Miri,Damaged,2024-06-23,2024-07-31,2025-02-10,7740.0,Rohani,Minor wear and tear,,,,,10.0.115.9,v2.1.1,v9.4,Apple,2026-01-01,,,,,,,
AST919577,ICT Assets,Linux RHEL Server,Kelantan,Pasir Mas,Damaged,2023-04-07,2023-05-25,2023-10-31,3442.0,Baharuddin,Hardware replacement needed,,,,,172.16.191.90,v2.4.3,v9.4,Red Hat,2025-07-28,,,,,,,
AST670897,Vehicles,Proton Wira,Sarawak,Sibu,Needs Action,2018-07-19,2019-07-05,2020-04-19,,Kamal,Requires software upgrade,,,,,,,,,,SG 6334 D,Diesel,Sibu HQ,25539.0,,,
PDM930203,Weapons,Remington 870,Sabah,Kota Kinabalu,Needs Action,2018-06-26,2018-09-02,2019-01-02,3770.0,Fauziah,Regular inspection due,LG334640,.38 Special,16.0,Criminal Investigation,,,,,,,,,,,,
AST350883,Vehicles,Yamaha R25 Motorcycle,Selangor,Klang,Damaged,2018-01-09,2018-06-01,2018-12-07,,Nurul,Requires software upgrade,,,,,,,,,,NS 2303 H,Electric,Klang District Office,67470.0,,,
PDM407870,Weapons,Walther P99,Terengganu,Kuala Terengganu,Needs Action,2016-10-11,2017-05-03,2017-12-07,1217.0,Suraya,Network connectivity issues,YO462464,.38 Special,54.0,Cybercrime Unit,,,,,,,,,,,,
AST240502,Vehicles,Proton Wira,Negeri Sembilan,Bahau,Needs Action,2017-07-01,2017-08-17,2018-01-04,,Zulkifli,Storage capacity low,,,,,,,,,,JH 3070 H,Petrol,Bahau HQ,74093.0,,,
EQP692437,Vehicles,Staff Bus,Negeri Sembilan,Port Dickson,Good,2021-11-01,2022-07-03,2023-04-20,,Ismail,Battery degradation,,,,,,,,,,SG 6325 H,Petrol,Port Dickson HQ,166210.0,,,
PDM933927,Weapons,Taser,Sarawak,Kuching,Damaged,2020-03-19,2020-10-07,2021-01-11,2391.0,Fatimah,Needs calibration,YB554374,.38 Special,174.0,Narcotics Division,,,,,,,,,,,,
PDM119795,Vehicles,Honda Civic,Perak,Ipoh,Damaged,2022-06-08,2022-10-30,2023-02-19,,Nadia,Scheduled for maintenance,,,,,,,,,,TR 4306 H,Diesel,Ipoh HQ,105341.0,,,
PDM976132,Weapons,Glock 19,Sabah,Sandakan,Needs Action,2022-02-17,2022-11-04,2023-02-14,881.0,Hakim,Firmware outdated,MI365624,.22 LR,112.0,Mobile Patrol Force,,,,,,,,,,,,
PDM299623,Weapons,Glock 19,Perak,Sitiawan,Good,2021-05-21,2022-05-02,2022-11-07,1615.0,Farid,Hardware replacement needed,UU459060,5.56mm,121.0,Special Branch,,,,,,,,,,,,
PDM778428,Weapons,Benelli M4,Kuala Lumpur,Kuala Lumpur,Damaged,2016-03-23,2016-08-27,2017-05-25,462.0,Yusof,Requires cleaning,ZI710275,7.62mm,147.0,Patrol Unit,,,,,,,,,,,,
AST609599,Vehicles,Honda CBX Motorcycle,Johor,Batu Pahat,Good,2023-11-12,2024-03-27,2024-08-10,,Hakim,Camera lens scratched,,,,,,,,,,TR 1629 J,Hybrid,Batu Pahat District Office,40020.0,,,
AST603151,Devices,Fingerprint Scanner,Melaka,Ayer Keroh,Good,2024-12-08,2025-07-25,2026-02-21,1591.0,Fauziah,No issues,,,,,,v5.2,,,,,,,,89%,Ethernet,64GB
PDM883695,ICT Assets,HP Laptop,Selangor,Subang Jaya,Needs Action,2018-12-04,2019-04-27,2019-10-12,5300.0,Yusof,Minor wear and tear,,,,,10.0.175.20,v4.9.2,v8.1,HP,2022-08-02,,,,,,,
PDM895993,Weapons,Glock 19,Sarawak,Miri,Damaged,2018-10-24,2018-12-04,2019-08-28,4384.0,Halimah,No issues,PW988249,.45 ACP,108.0,Cybercrime Unit,,,,,,,,,,,,
EQP956763,Weapons,Remington 870,Selangor,Subang Jaya,Good,2016-09-26,2017-07-12,2017-11-21,2552.0,Nadia,Battery degradation,GS984145,7.62mm,61.0,Special Branch,,,,,,,,,,,,
PDM466729,ICT Assets,HP Laptop,Kuala Lumpur,Kepong,Good,2023-12-22,2024-06-22,2025-05-16,3805.0,Ismail,Minor wear and tear,,,,,10.0.228.111,v1.4.9,v12.4,HP,2026-09-28,,,,,,,
AST992049,Weapons,Glock 19,Melaka,Jasin,Damaged,2015-12-04,2016-02-17,2016-11-01,3580.0,Ibrahim,Needs calibration,OW307374,.357 Magnum,50.0,Anti-Vice Unit,,,,,,,,,,,,
AST359022,Weapons,Sig Sauer P226,Kuala Lumpur,Bangsar,Good,2021-11-30,2022-01-06,2022-08-01,2362.0,Suraya,Requires software upgrade,AT249396,5.56mm,192.0,Narcotics Division,,,,,,,,,,,,
EQP468274,Weapons,Walther P99,Kelantan,Pasir Mas,Good,2015-10-06,2016-07-13,2017-04-02,1886.0,Khadijah,Minor wear and tear,QX962874,5.56mm,91.0,Special Branch,,,,,,,,,,,,
AST123008,Vehicles,Honda Civic,Sarawak,Sibu,Good,2021-05-14,2021-11-05,2022-08-11,,Aisyah,Firmware outdated,,,,,,,,,,KB 3021 G,Hybrid,Sibu Police Station,187977.0,,,
AST542107,Vehicles,Toyota Hilux,Selangor,Petaling Jaya,Needs Action,2023-07-12,2024-05-28,2024-10-14,,Mariam,Hardware replacement needed,,,,,,,,,,KB 4132 F,Diesel,Petaling Jaya District Office,1314.0,,,
PDM313729,Vehicles,Proton X70,Kedah,Alor Setar,Damaged,2024-07-21,2024-10-30,2025-09-20,,Nurul,Camera lens scratched,,,,,,,,,,WB 2814 C,Diesel,Alor Setar HQ,59636.0,,,
PDM350503,Weapons,Sig Sauer P226,Kedah,Sungai Petani,Good,2022-04-04,2022-11-27,2023-05-06,2900.0,Haslinda,Network connectivity issues,NW143550,.22 LR,24.0,Narcotics Division,,,,,,,,,,,,
EQP764827,Vehicles,Proton X70,Perak,Kampar,Needs Action,2022-10-28,2023-06-02,2023-11-30,,Azmi,Regular inspection due,,,,,,,,,,KD 5923 E,Electric,Kampar District Office,33297.0,,,
PDM660920,Vehicles,Yamaha R25 Motorcycle,Pahang,Temerloh,Damaged,2017-05-22,2017-10-26,2018-04-02,,Azmi,Software update pending,,,,,,,,,,WC 3836 D,Diesel,Temerloh HQ,76132.0,,,
AST659318,ICT Assets,HP Laptop,Terengganu,Dungun,Needs Action,2024-12-06,2025-07-27,2026-02-12,7402.0,Abdul Rahman,Scheduled for maintenance,,,,,172.16.244.197,v3.2.9,v12.1,HP,2026-04-22,,,,,,,
AST910951,ICT Assets,HP Laptop,Negeri Sembilan,Seremban,Damaged,2023-04-17,2023-12-25,2024-05-07,8528.0,Mariam,Firmware outdated,,,,,192.168.102.216,v2.4.6,v9.5,HP,2028-03-24,,,,,,,
EQP280520,Devices,Hikvision CCTV,Sarawak,Miri,Good,2023-04-08,2023-10-29,2024-03-12,230.0,Rohani,Requires cleaning,,,,,,v6.3,,,,,,,,71%,USB,128GB
AST459790,Vehicles,Proton X70,Sabah,Sandakan,Needs Action,2016-11-26,2017-06-14,2018-02-27,,Suraya,Needs calibration,,,,,,,,,,KD 9202 B,Diesel,Sandakan District Office,33560.0,,,
